model,split,split_title,condition_index,condition_group,condition_label,aigc_recall,auroc,average_precision,balanced_accuracy,brier,ece_15,false_positive_rate,fn,fp,macro_f1,mean_forensic_gate_fraction,mean_semantic_gate_fraction,n,real_specificity,threshold,tn,tp,tpr_at_fpr_1pct,tpr_at_fpr_5pct,transform,transform_name,transform_params
b1,hard_hourglass_exact_seen,Hard Hourglass,2,legacy_single_stage,JPEG Q70,0.26,0.30772,0.3975758242771844,0.418,0.4867572486400604,0.4801367119550704,0.424,185,106,0.4030989624998461,,,500,0.576,0.9931640625,144,65,0.0,0.0,jpeg__quality=70,jpeg,"{""quality"":70}"
b1,hard_hourglass_exact_seen,Hard Hourglass,3,legacy_single_stage,JPEG Q50,0.248,0.308056,0.39636029638517356,0.41,0.4865659177303314,0.4750634714365005,0.428,188,107,0.3940987269911559,,,500,0.572,0.9931640625,143,62,0.0,0.0,jpeg__quality=50,jpeg,"{""quality"":50}"
b1,hard_hourglass_exact_seen,Hard Hourglass,4,legacy_single_stage,JPEG Q30,0.244,0.321808,0.4006712979834579,0.40599999999999997,0.4857373535633087,0.4724208698272705,0.432,189,108,0.38999092175041794,,,500,0.568,0.9931640625,142,61,0.0,0.0,jpeg__quality=30,jpeg,"{""quality"":30}"
b1,hard_hourglass_exact_seen,Hard Hourglass,5,legacy_single_stage,Gaussian blur sigma=0.5,0.3,0.311904,0.39777790212925423,0.42200000000000004,0.487746000289917,0.48255663144588473,0.456,175,114,0.41326706702560917,,,500,0.544,0.9931640625,136,75,0.0,0.0,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b1,hard_hourglass_exact_seen,Hard Hourglass,6,legacy_single_stage,Gaussian blur sigma=1.0,0.328,0.330928,0.40079928280319993,0.40800000000000003,0.48815304040908813,0.4795527456998825,0.512,168,128,0.40418679549114334,,,500,0.488,0.9931640625,122,82,0.0,0.0,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b1,hard_hourglass_exact_seen,Hard Hourglass,7,legacy_single_stage,Gaussian blur sigma=2.0,0.26,0.361376,0.41472378397148935,0.41000000000000003,0.4850307106971741,0.4785732226371765,0.44,185,110,0.3964194373401535,,,500,0.56,0.9931640625,140,65,0.004,0.004,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
b1,hard_hourglass_exact_seen,Hard Hourglass,8,legacy_single_stage,Resize 0.5 bicubic,0.316,0.327464,0.4049084274116457,0.394,0.488341748714447,0.47920017242431645,0.528,171,132,0.39029052756973426,,,500,0.472,0.9931640625,118,79,0.0,0.004,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
b1,hard_hourglass_exact_seen,Hard Hourglass,9,legacy_single_stage,Resize 0.25 bilinear,0.192,0.355136,0.4188418197867383,0.45599999999999996,0.48021599650382996,0.47095118141174325,0.28,202,70,0.4152449091909741,,,500,0.72,0.9931640625,180,48,0.0,0.016,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
b1,hard_hourglass_exact_seen,Hard Hourglass,10,legacy_single_stage,Gaussian noise sigma=0.02,0.272,0.30898400000000004,0.39581745668142754,0.398,0.4874202013015747,0.4864833890199661,0.476,182,119,0.38828846771341824,,,500,0.524,0.9931640625,131,68,0.0,0.004,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
b1,hard_hourglass_exact_seen,Hard Hourglass,11,legacy_single_stage,Gaussian noise sigma=0.05,0.276,0.318872,0.4032756436350008,0.402,0.48873472213745117,0.48640818023681637,0.472,181,118,0.3923529961671497,,,500,0.528,0.9931640625,132,69,0.0,0.004,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
b1,hard_hourglass_exact_seen,Hard Hourglass,12,legacy_single_stage,Gaussian noise sigma=0.10,0.388,0.4394160000000001,0.45188176848120826,0.448,0.49117234349250793,0.4905166029930115,0.492,153,123,0.4460056202328382,,,500,0.508,0.9931640625,127,97,0.008,0.008,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
b1,hard_hourglass_exact_seen,Hard Hourglass,13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.204,0.290624,0.3846093272680596,0.426,0.48540741205215454,0.47734861958026886,0.352,199,88,0.39624451466052957,,,500,0.648,0.9931640625,162,51,0.0,0.0,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
b1,hard_hourglass_exact_seen,Hard Hourglass,14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.324,0.30536,0.39770750877625927,0.41000000000000003,0.4897242784500122,0.48777345490455626,0.504,169,126,0.4056038460453514,,,500,0.496,0.9931640625,124,81,0.0,0.008,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
b1,hard_hourglass_exact_seen,Hard Hourglass,15,legacy_single_stage,Center crop ratio=0.8,0.296,0.29247200000000007,0.39146587707554165,0.41400000000000003,0.4892255663871765,0.49315138614177706,0.468,176,117,0.40572531934658185,,,500,0.532,0.9931640625,133,74,0.0,0.004,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
b1,hard_hourglass_exact_seen,Hard Hourglass,16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.304,0.33168000000000003,0.40699393587486915,0.40800000000000003,0.4878668785095215,0.4867333906888962,0.488,174,122,0.4015269151138716,,,500,0.512,0.9931640625,128,76,0.0,0.0,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
b1,hard_hourglass_exact_seen,Hard Hourglass,17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.276,0.29832800000000004,0.39253180919686326,0.41600000000000004,0.4871477484703064,0.4788994024991989,0.444,181,111,0.4043247654018768,,,500,0.556,0.9931640625,139,69,0.0,0.004,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_hourglass_exact_seen,Hard Hourglass,18,new_four_stage_a,4-stage A platform repost,0.264,0.31264000000000003,0.3967113821442365,0.392,0.4875676929950714,0.4782548954486847,0.48,184,120,0.3818726006897001,,,500,0.52,0.9931640625,130,66,0.0,0.008,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_hourglass_exact_seen,Hard Hourglass,19,new_four_stage_b,4-stage B edit repost,0.344,0.32142400000000004,0.40885351976625145,0.388,0.49059736728668213,0.49201171755790707,0.568,164,142,0.3868128697157697,,,500,0.432,0.9931640625,108,86,0.0,0.024,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_hourglass_exact_seen,Hard Hourglass,20,new_six_stage,6-stage random composition,0.252,0.278216,0.38897571466730785,0.412,0.4905875623226166,0.495272458434105,0.428,187,107,0.39655172413793105,,,500,0.572,0.9931640625,143,63,0.008,0.008,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
b1,hard_dfgan_exact_seen,Hard DFGAN,0,clean,Clean,0.368,0.438488,0.4434088904283873,0.454,0.48540881276130676,0.4842079993486404,0.46,158,115,0.4499316948148506,,,500,0.54,0.9931640625,135,92,0.0,0.0,clean,clean,{}
b1,hard_dfgan_exact_seen,Hard DFGAN,1,legacy_single_stage,JPEG Q90,0.364,0.439912,0.44417224804720806,0.454,0.4852049946784973,0.4839921786785126,0.456,159,114,0.44954128440366975,,,500,0.544,0.9931640625,136,91,0.0,0.0,jpeg__quality=90,jpeg,"{""quality"":90}"
b1,hard_dfgan_exact_seen,Hard DFGAN,2,legacy_single_stage,JPEG Q70,0.328,0.437048,0.4423796689727285,0.45199999999999996,0.4848034679889679,0.4835214886665344,0.424,168,106,0.44344236987926355,,,500,0.576,0.9931640625,144,82,0.0,0.0,jpeg__quality=70,jpeg,"{""quality"":70}"
b1,hard_dfgan_exact_seen,Hard DFGAN,3,legacy_single_stage,JPEG Q50,0.312,0.44362399999999996,0.4465357488296076,0.44199999999999995,0.4848519265651703,0.48372362589836115,0.428,172,107,0.4324076899603295,,,500,0.572,0.9931640625,143,78,0.0,0.0,jpeg__quality=50,jpeg,"{""quality"":50}"
b1,hard_dfgan_exact_seen,Hard DFGAN,4,legacy_single_stage,JPEG Q30,0.34,0.45540800000000004,0.4490371725107934,0.45399999999999996,0.4843333661556244,0.4835048748254776,0.432,165,108,0.44681075254001,,,500,0.568,0.9931640625,142,85,0.0,0.0,jpeg__quality=30,jpeg,"{""quality"":30}"
b1,hard_dfgan_exact_seen,Hard DFGAN,5,legacy_single_stage,Gaussian blur sigma=0.5,0.404,0.451632,0.45133781796704264,0.47400000000000003,0.4861251711845398,0.48535057902336115,0.456,149,114,0.47140990855190434,,,500,0.544,0.9931640625,136,101,0.0,0.0,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b1,hard_dfgan_exact_seen,Hard DFGAN,6,legacy_single_stage,Gaussian blur sigma=1.0,0.472,0.46667200000000003,0.45940495820696053,0.48,0.4873124957084656,0.4869404253959655,0.512,132,128,0.4799667178699437,,,500,0.488,0.9931640625,122,118,0.0,0.004,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b1,hard_dfgan_exact_seen,Hard DFGAN,7,legacy_single_stage,Gaussian blur sigma=2.0,0.372,0.466704,0.4591409332980002,0.466,0.4844040870666504,0.48366796731948847,0.44,157,110,0.46123951233095634,,,500,0.56,0.9931640625,140,93,0.004,0.004,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
b1,hard_dfgan_exact_seen,Hard DFGAN,8,legacy_single_stage,Resize 0.5 bicubic,0.48,0.464912,0.45956906441800177,0.476,0.4873405992984772,0.48696681332588193,0.528,130,132,0.47599161586585387,,,500,0.472,0.9931640625,118,120,0.0,0.0,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
b1,hard_dfgan_exact_seen,Hard DFGAN,9,legacy_single_stage,Resize 0.25 bilinear,0.184,0.47531999999999996,0.4665621219256504,0.45199999999999996,0.4789539873600006,0.4778437551259994,0.28,204,70,0.4095947320335799,,,500,0.72,0.9931640625,180,46,0.0,0.012,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
b1,hard_dfgan_exact_seen,Hard DFGAN,10,legacy_single_stage,Gaussian noise sigma=0.02,0.34,0.439024,0.44004605348000086,0.43200000000000005,0.48564958572387695,0.4848701181411743,0.476,165,119,0.4271514095302642,,,500,0.524,0.9931640625,131,85,0.0,0.0,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
b1,hard_dfgan_exact_seen,Hard DFGAN,11,legacy_single_stage,Gaussian noise sigma=0.05,0.396,0.45468,0.44855427489219246,0.462,0.48697957396507263,0.48631833481788633,0.472,151,118,0.45964621892965757,,,500,0.528,0.9931640625,132,99,0.0,0.0,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
b1,hard_dfgan_exact_seen,Hard DFGAN,12,legacy_single_stage,Gaussian noise sigma=0.10,0.408,0.414912,0.4294748754730372,0.45799999999999996,0.49116939306259155,0.49034959077835083,0.492,148,123,0.45664160401002507,,,500,0.508,0.9931640625,127,102,0.004,0.004,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
b1,hard_dfgan_exact_seen,Hard DFGAN,13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.24,0.39656,0.4191448602902106,0.444,0.4838046729564667,0.4808720797300339,0.352,190,88,0.41985675887744367,,,500,0.648,0.9931640625,162,60,0.0,0.0,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
b1,hard_dfgan_exact_seen,Hard DFGAN,14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.436,0.440416,0.4469567463759413,0.46599999999999997,0.48798656463623047,0.4869043202400207,0.504,141,126,0.46551896707036333,,,500,0.496,0.9931640625,124,109,0.0,0.004,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
b1,hard_dfgan_exact_seen,Hard DFGAN,15,legacy_single_stage,Center crop ratio=0.8,0.412,0.459704,0.4564189891347551,0.472,0.48677435517311096,0.48652931272983546,0.468,147,117,0.47009233239662784,,,500,0.532,0.9931640625,133,103,0.0,0.0,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
b1,hard_dfgan_exact_seen,Hard DFGAN,16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.448,0.46806400000000004,0.46341003996946206,0.48,0.48677951097488403,0.48640627717971796,0.488,138,122,0.4794669741815619,,,500,0.512,0.9931640625,128,112,0.0,0.0,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
b1,hard_dfgan_exact_seen,Hard DFGAN,17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.376,0.46668,0.4560108410115701,0.466,0.48495426774024963,0.4850547093153,0.444,156,111,0.4616392781530396,,,500,0.556,0.9931640625,139,94,0.0,0.0,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_dfgan_exact_seen,Hard DFGAN,18,new_four_stage_a,4-stage A platform repost,0.412,0.470912,0.46193505880980285,0.46599999999999997,0.4862433075904846,0.48605856657028196,0.48,147,120,0.4644383020888912,,,500,0.52,0.9931640625,130,103,0.0,0.004,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_dfgan_exact_seen,Hard DFGAN,19,new_four_stage_b,4-stage B edit repost,0.536,0.47961599999999993,0.46748936232618604,0.484,0.4896659255027771,0.48931149959564213,0.568,116,142,0.4826009529768494,,,500,0.432,0.9931640625,108,134,0.0,0.004,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_dfgan_exact_seen,Hard DFGAN,20,new_six_stage,6-stage random composition,0.428,0.46976,0.4649327575810059,0.5,0.48935115337371826,0.48888088321685796,0.428,143,107,0.49739449305198147,,,500,0.572,0.9931640625,143,107,0.004,0.004,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
b1,hard_galip_exact_seen,Hard GALIP,0,clean,Clean,0.28,0.36912,0.40887293398122443,0.41000000000000003,0.4856783449649811,0.4809882638454437,0.46,180,115,0.3998575933272302,,,500,0.54,0.9931640625,135,70,0.0,0.0,clean,clean,{}
b1,hard_galip_exact_seen,Hard GALIP,1,legacy_single_stage,JPEG Q90,0.268,0.371952,0.4096291952709053,0.406,0.48546844720840454,0.48085157620906827,0.456,183,114,0.3944682534180942,,,500,0.544,0.9931640625,136,67,0.0,0.0,jpeg__quality=90,jpeg,"{""quality"":90}"
b1,hard_galip_exact_seen,Hard GALIP,2,legacy_single_stage,JPEG Q70,0.292,0.38424,0.41472145177701625,0.43399999999999994,0.48497653007507324,0.48122951054573054,0.424,177,106,0.42235231201956247,,,500,0.576,0.9931640625,144,73,0.0,0.0,jpeg__quality=70,jpeg,"{""quality"":70}"
b1,hard_galip_exact_seen,Hard GALIP,3,legacy_single_stage,JPEG Q50,0.296,0.38977599999999996,0.4189480990056004,0.43399999999999994,0.4849907457828522,0.481694310426712,0.428,176,107,0.42301183743205606,,,500,0.572,0.9931640625,143,74,0.0,0.0,jpeg__quality=50,jpeg,"{""quality"":50}"
b1,hard_galip_exact_seen,Hard GALIP,4,legacy_single_stage,JPEG Q30,0.28,0.40489600000000003,0.4226094973082598,0.424,0.484406441450119,0.4819843918085098,0.432,180,108,0.4118031501209071,,,500,0.568,0.9931640625,142,70,0.0,0.0,jpeg__quality=30,jpeg,"{""quality"":30}"
b1,hard_galip_exact_seen,Hard GALIP,5,legacy_single_stage,Gaussian blur sigma=0.5,0.34,0.391032,0.41914148768106,0.44200000000000006,0.4863506555557251,0.48251657521724706,0.456,165,114,0.43613353328024773,,,500,0.544,0.9931640625,136,85,0.0,0.0,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b1,hard_galip_exact_seen,Hard GALIP,6,legacy_single_stage,Gaussian blur sigma=1.0,0.416,0.42051200000000005,0.4343666868740046,0.45199999999999996,0.4874225854873657,0.48527637493610387,0.512,146,128,0.4512888703760073,,,500,0.488,0.9931640625,122,104,0.0,0.0,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b1,hard_galip_exact_seen,Hard GALIP,7,legacy_single_stage,Gaussian blur sigma=2.0,0.38,0.460816,0.4603718908217161,0.47000000000000003,0.4844430983066559,0.4832666146755218,0.44,155,110,0.46567194273616297,,,500,0.56,0.9931640625,140,95,0.004,0.004,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
b1,hard_galip_exact_seen,Hard GALIP,8,legacy_single_stage,Resize 0.5 bicubic,0.416,0.410096,0.42846313883110243,0.44399999999999995,0.4874649941921234,0.48506932628154753,0.528,146,132,0.44356375398312275,,,500,0.472,0.9931640625,118,104,0.0,0.0,resize__interpolation=bicubic_scale=0.5,resize,"{""interpolation"":""bicubic"",""scale"":0.5}"
b1,hard_galip_exact_seen,Hard GALIP,9,legacy_single_stage,Resize 0.25 bilinear,0.232,0.470632,0.46310855360547376,0.476,0.4790596067905426,0.47708298563957213,0.28,192,70,0.4428282209632692,,,500,0.72,0.9931640625,180,58,0.0,0.008,resize__interpolation=bilinear_scale=0.25,resize,"{""interpolation"":""bilinear"",""scale"":0.25}"
b1,hard_galip_exact_seen,Hard GALIP,10,legacy_single_stage,Gaussian noise sigma=0.02,0.328,0.39048,0.4154355499202676,0.42600000000000005,0.4858054220676422,0.48275973987579346,0.476,168,119,0.42043384666335487,,,500,0.524,0.9931640625,131,82,0.0,0.0,gaussian_noise__sigma=0.02,gaussian_noise,"{""seed"":20260827,""sigma"":0.02}"
b1,hard_galip_exact_seen,Hard GALIP,11,legacy_single_stage,Gaussian noise sigma=0.05,0.4,0.433048,0.43685706552140247,0.464,0.48701393604278564,0.4856611393690109,0.472,150,118,0.4617955144270933,,,500,0.528,0.9931640625,132,100,0.0,0.004,gaussian_noise__sigma=0.05,gaussian_noise,"{""seed"":20260827,""sigma"":0.05}"
b1,hard_galip_exact_seen,Hard GALIP,12,legacy_single_stage,Gaussian noise sigma=0.10,0.412,0.419352,0.4395038794756063,0.45999999999999996,0.491189569234848,0.49009084701538086,0.492,147,123,0.4587529668355892,,,500,0.508,0.9931640625,127,103,0.008,0.008,gaussian_noise__sigma=0.1,gaussian_noise,"{""seed"":20260827,""sigma"":0.1}"
b1,hard_galip_exact_seen,Hard GALIP,13,legacy_single_stage,Color jitter 0.8/0.8/0.8,0.16,0.335272,0.39223413206531843,0.404,0.48407116532325745,0.47838767480850214,0.352,210,88,0.36627026659181,,,500,0.648,0.9931640625,162,40,0.0,0.0,color_jitter__brightness=0.8_contrast=0.8_saturation=0.8,color_jitter,"{""brightness"":0.8,""contrast"":0.8,""saturation"":0.8}"
b1,hard_galip_exact_seen,Hard GALIP,14,legacy_single_stage,Color jitter 1.2/1.2/1.2,0.4,0.394872,0.4205821176494606,0.448,0.4880843758583069,0.4853545119762421,0.504,150,126,0.44672525498749116,,,500,0.496,0.9931640625,124,100,0.0,0.0,color_jitter__brightness=1.2_contrast=1.2_saturation=1.2,color_jitter,"{""brightness"":1.2,""contrast"":1.2,""saturation"":1.2}"
b1,hard_galip_exact_seen,Hard GALIP,15,legacy_single_stage,Center crop ratio=0.8,0.32,0.37838400000000005,0.4121965685615624,0.42600000000000005,0.48703518509864807,0.4836425670385361,0.468,170,117,0.4194772463398748,,,500,0.532,0.9931640625,133,80,0.0,0.0,center_crop__ratio=0.8,center_crop,"{""ratio"":0.8}"
b1,hard_galip_exact_seen,Hard GALIP,16,legacy_two_stage,2-stage resize 0.5 + JPEG Q70,0.412,0.41621600000000003,0.4335008853594357,0.46199999999999997,0.4868878424167633,0.4846796944141388,0.488,147,122,0.4606516290726817,,,500,0.512,0.9931640625,128,103,0.0,0.0,resize__interpolation=bicubic_scale=0.5__jpeg__quality=70,combo_resize_jpeg,"{""transforms"":[{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""jpeg"",""params"":{""quality"":70}}]}"
b1,hard_galip_exact_seen,Hard GALIP,17,legacy_two_stage,2-stage crop 0.8 + JPEG Q50,0.312,0.39857600000000004,0.4208116178811115,0.43400000000000005,0.4852094352245331,0.48248437309265135,0.444,172,111,0.4254483735925515,,,500,0.556,0.9931640625,139,78,0.0,0.0,center_crop__ratio=0.8__jpeg__quality=50,combo_crop_jpeg,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.8}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_galip_exact_seen,Hard GALIP,18,new_four_stage_a,4-stage A platform repost,0.4,0.42772,0.4371096262001376,0.46,0.48634371161460876,0.48453906607627867,0.48,150,120,0.45804897631473307,,,500,0.52,0.9931640625,130,100,0.0,0.0,center_crop__ratio=0.85__resize__interpolation=bicubic_scale=0.5__gaussian_blur__sigma=1.0__jpeg__quality=50,combo_four_stage_platform_repost,"{""transforms"":[{""name"":""center_crop"",""params"":{""ratio"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bicubic"",""scale"":0.5}},{""name"":""gaussian_blur"",""params"":{""sigma"":1.0}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_galip_exact_seen,Hard GALIP,19,new_four_stage_b,4-stage B edit repost,0.488,0.43416000000000005,0.44015674190494947,0.45999999999999996,0.4896659851074219,0.4886288928985596,0.568,128,142,0.45957630782533504,,,500,0.432,0.9931640625,108,122,0.0,0.0,color_jitter__brightness=1.15_contrast=1.15_saturation=0.85__resize__interpolation=bilinear_scale=0.5__gaussian_noise__sigma=0.05__jpeg__quality=50,combo_four_stage_edit_repost,"{""transforms"":[{""name"":""color_jitter"",""params"":{""brightness"":1.15,""contrast"":1.15,""saturation"":0.85}},{""name"":""resize"",""params"":{""interpolation"":""bilinear"",""scale"":0.5}},{""name"":""gaussian_noise"",""params"":{""seed"":20260829,""sigma"":0.05}},{""name"":""jpeg"",""params"":{""quality"":50}}]}"
b1,hard_galip_exact_seen,Hard GALIP,20,new_six_stage,6-stage random composition,0.416,0.45439199999999996,0.45758756645886306,0.494,0.48936036229133606,0.4889619257450104,0.428,146,107,0.49090265173314446,,,500,0.572,0.9931640625,143,104,0.004,0.004,strict_random_six__profile=full_training_range_v1,strict_random_six,"{""profile"":""full_training_range_v1"",""seed"":20260829}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",0,clean,Clean,0.7915,0.811702375,0.7859832596789846,0.74325,0.47046422958374023,0.48157529503107066,0.305,417,610,0.742650875153036,,,4000,0.695,0.9931640625,1390,1583,0.1,0.2995,clean,clean,{}
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",1,legacy_single_stage,JPEG Q90,0.785,0.812214,0.7879528486092662,0.74075,0.470249205827713,0.4814285964518786,0.3035,430,607,0.7402413763800382,,,4000,0.6965,0.9931640625,1393,1570,0.0955,0.29,jpeg__quality=90,jpeg,"{""quality"":90}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",2,legacy_single_stage,JPEG Q70,0.76,0.80598025,0.7784154309715523,0.733,0.4694104492664337,0.48075001770257947,0.294,480,588,0.7328052150017362,,,4000,0.706,0.9931640625,1412,1520,0.0745,0.2545,jpeg__quality=70,jpeg,"{""quality"":70}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",3,legacy_single_stage,JPEG Q50,0.76,0.8005841250000001,0.7704383054978122,0.73325,0.4705408215522766,0.4813016312569379,0.2935,480,587,0.7330589870214005,,,4000,0.7065,0.9931640625,1413,1520,0.0675,0.24,jpeg__quality=50,jpeg,"{""quality"":50}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",4,legacy_single_stage,JPEG Q30,0.746,0.792902125,0.7601234544090015,0.7264999999999999,0.4720800518989563,0.4820612667649984,0.293,508,586,0.726395962064575,,,4000,0.707,0.9931640625,1414,1492,0.0635,0.2235,jpeg__quality=30,jpeg,"{""quality"":30}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",5,legacy_single_stage,Gaussian blur sigma=0.5,0.7965,0.8058116249999999,0.7777006192329136,0.735,0.47285887598991394,0.48298182615637775,0.3265,407,653,0.7339938984223078,,,4000,0.6735,0.9931640625,1347,1593,0.0,0.1135,gaussian_blur__sigma=0.5,gaussian_blur,"{""sigma"":0.5}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",6,legacy_single_stage,Gaussian blur sigma=1.0,0.8175,0.796585875,0.769943570324757,0.7215,0.4794023334980011,0.48684229360520836,0.3745,365,749,0.7189094696725018,,,4000,0.6255,0.9931640625,1251,1635,0.0,0.122,gaussian_blur__sigma=1.0,gaussian_blur,"{""sigma"":1.0}"
b1,unseen_generator_expanded,"Full unseen-generator (4,000)",7,legacy_single_stage,Gaussian blur sigma=2.0,0.7325,0.769381,0.7445989889386708,0.708,0.47850164771080017,0.4854112414121628,0.3165,535,633,0.707824621729193,,,4000,0.6835,0.9931640625,1367,1465,0.062,0.1855,gaussian_blur__sigma=2.0,gaussian_blur,"{""sigma"":2.0}"
